forget_cluster,retain_cluster,forget_radius_p95,frac_within_radius,mean_min_dist
triplet_054,triplet_057,1.4823511838912964,1.0,0.8368942737579346
triplet_054,triplet_058,1.4823511838912964,1.0,0.8737245798110962
triplet_054,triplet_059,1.4823511838912964,1.0,0.8435426354408264
triplet_054,triplet_060,1.4823511838912964,1.0,0.8119349479675293
triplet_054,triplet_061,1.4823511838912964,1.0,1.2541166543960571
triplet_054,triplet_062,1.4823511838912964,1.0,1.2605388164520264
triplet_054,triplet_063,1.4823511838912964,1.0,1.2573752403259277
triplet_054,triplet_064,1.4823511838912964,1.0,1.2574948072433472
triplet_054,triplet_065,1.4823511838912964,1.0,1.2652366161346436
triplet_054,triplet_066,1.4823511838912964,1.0,1.2423429489135742
triplet_054,triplet_067,1.4823511838912964,1.0,1.2632900476455688
triplet_054,triplet_068,1.4823511838912964,1.0,1.2555546760559082
triplet_054,triplet_069,1.4823511838912964,1.0,1.2592155933380127
triplet_054,triplet_070,1.4823511838912964,1.0,1.2580480575561523
triplet_054,triplet_071,1.4823511838912964,1.0,1.2935383319854736
triplet_054,triplet_072,1.4823511838912964,1.0,1.2926021814346313
triplet_054,triplet_073,1.4823511838912964,1.0,1.2935141324996948
triplet_054,triplet_074,1.4823511838912964,1.0,1.2967538833618164
triplet_054,triplet_075,1.4823511838912964,1.0,1.2975269556045532
triplet_054,triplet_076,1.4823511838912964,1.0,1.2912936210632324
triplet_054,triplet_077,1.4823511838912964,1.0,1.2939037084579468
triplet_054,triplet_078,1.4823511838912964,1.0,1.2924293279647827
triplet_054,triplet_079,1.4823511838912964,1.0,1.2953671216964722
triplet_054,triplet_080,1.4823511838912964,1.0,1.2949825525283813
triplet_054,triplet_081,1.4823511838912964,1.0,1.2958160638809204
triplet_054,triplet_082,1.4823511838912964,1.0,1.2996782064437866
triplet_054,triplet_083,1.4823511838912964,1.0,1.301174521446228
triplet_054,triplet_084,1.4823511838912964,1.0,1.2986505031585693
triplet_054,triplet_085,1.4823511838912964,1.0,1.2920689582824707
triplet_054,triplet_086,1.4823511838912964,1.0,1.3033833503723145
triplet_054,triplet_087,1.4823511838912964,1.0,1.2965643405914307
triplet_054,triplet_088,1.4823511838912964,1.0,1.302221655845642
triplet_054,triplet_089,1.4823511838912964,1.0,1.303094506263733
triplet_054,triplet_090,1.4823511838912964,1.0,1.3025685548782349
triplet_054,triplet_091,1.4823511838912964,1.0,1.3061944246292114
triplet_054,triplet_092,1.4823511838912964,1.0,1.304357647895813
triplet_054,triplet_093,1.4823511838912964,1.0,1.3087632656097412
triplet_054,triplet_094,1.4823511838912964,1.0,1.3043484687805176
triplet_054,triplet_095,1.4823511838912964,1.0,1.3034967184066772
triplet_054,triplet_096,1.4823511838912964,1.0,1.3097589015960693
triplet_054,triplet_097,1.4823511838912964,1.0,1.3031721115112305
triplet_054,triplet_098,1.4823511838912964,1.0,1.3062559366226196
triplet_054,triplet_099,1.4823511838912964,1.0,1.3103927373886108
triplet_054,triplet_100,1.4823511838912964,1.0,1.3086230754852295
triplet_055,triplet_001,1.463242769241333,1.0,1.3110320568084717
triplet_055,triplet_002,1.463242769241333,1.0,1.310783863067627
triplet_055,triplet_003,1.463242769241333,1.0,1.3132597208023071
triplet_055,triplet_004,1.463242769241333,1.0,1.3110905885696411
triplet_055,triplet_005,1.463242769241333,1.0,1.3094003200531006
triplet_055,triplet_006,1.463242769241333,1.0,1.3104342222213745
triplet_055,triplet_007,1.463242769241333,1.0,1.3046129941940308
triplet_055,triplet_008,1.463242769241333,1.0,1.3097758293151855
triplet_055,triplet_009,1.463242769241333,1.0,1.3130873441696167
triplet_055,triplet_010,1.463242769241333,1.0,1.3071198463439941
triplet_055,triplet_011,1.463242769241333,1.0,1.2865805625915527
triplet_055,triplet_012,1.463242769241333,1.0,1.2878707647323608
triplet_055,triplet_013,1.463242769241333,1.0,1.289310336112976
triplet_055,triplet_014,1.463242769241333,1.0,1.2838138341903687
triplet_055,triplet_015,1.463242769241333,1.0,1.2875585556030273
triplet_055,triplet_016,1.463242769241333,1.0,1.2887933254241943
triplet_055,triplet_017,1.463242769241333,1.0,1.2864495515823364
triplet_055,triplet_018,1.463242769241333,1.0,1.2837615013122559
triplet_055,triplet_019,1.463242769241333,1.0,1.2847987413406372
triplet_055,triplet_020,1.463242769241333,1.0,1.2863593101501465
triplet_055,triplet_021,1.463242769241333,1.0,1.2985605001449585
triplet_055,triplet_022,1.463242769241333,1.0,1.2934530973434448
