model_triplet,eval_triplet,sample_index,same_cluster,cos_sim_to_centroid,cos_sim_to_nearest,cos_sim_top3_mean,cos_sim_top5_mean,cos_sim_mean,cos_sim_std,eucl_to_centroid,eucl_to_nearest,proj_on_centroid,angle_to_centroid_deg,forget_emb_variance_mean,forget_mean_pairwise_similarity,forget_centroid_norm,forget_spread,target_emb_norm,base_ppl,unlearn_ppl,log_ppl_ratio
triplet_001,triplet_001,20,1,0.5145717263221741,0.7657936215400696,0.7579734921455383,0.6476223468780518,0.29404154419898987,0.16000567376613617,0.8593304753303528,0.6844074726104736,0.5145716667175293,59.03116712594901,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,5.86,7.18,0.2031497794712114
triplet_001,triplet_001,21,1,0.3545202612876892,0.6619382500648499,0.5971658825874329,0.508775532245636,0.20258338749408722,0.15271158516407013,0.9598777294158936,0.8222675323486328,0.3545202612876892,69.23595482558935,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,6.97,7.64,0.09178237840599666
triplet_001,triplet_001,22,1,0.588292121887207,0.6752637028694153,0.6063826084136963,0.5818107724189758,0.3361676037311554,0.12156859040260315,0.8088243007659912,0.8058987855911255,0.5882920622825623,53.96409456975678,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,10.0,12.23,0.20130685670503537
triplet_001,triplet_001,23,1,0.5601617097854614,0.7384997010231018,0.6542133688926697,0.6250597834587097,0.3200930058956146,0.16193857789039612,0.8284599781036377,0.7231878638267517,0.5601617097854614,55.933018211294836,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,9.77,11.33,0.14813760898522357
triplet_001,triplet_001,24,1,0.5656611323356628,0.6459560394287109,0.6054732203483582,0.5557714700698853,0.32323554158210754,0.11356756836175919,0.8246579766273499,0.841480016708374,0.5656610727310181,55.55178587829846,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,14.33,15.91,0.10459260050961496
triplet_001,triplet_001,25,1,0.4664512872695923,0.5934300422668457,0.48793062567710876,0.44978317618370056,0.2665441036224365,0.11985155940055847,0.8907546401023865,0.9017428159713745,0.4664512574672699,62.1958126302725,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,13.7,14.47,0.0546817078093134
triplet_001,triplet_001,26,1,0.6140879988670349,0.704845130443573,0.6502218842506409,0.6270156502723694,0.350908100605011,0.1545036882162094,0.7903895974159241,0.7683161497116089,0.6140879392623901,52.1143174849883,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,12.69,16.3,0.2503508260864204
triplet_001,triplet_001,27,1,0.6265527606010437,0.8475030064582825,0.7818799018859863,0.730699360370636,0.35803085565567017,0.21541979908943176,0.7813259363174438,0.5522624850273132,0.6265527009963989,51.203753078120485,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,16.32,21.16,0.2597212574541377
triplet_001,triplet_001,28,1,0.625344455242157,0.7874236106872559,0.7065672874450684,0.6696029901504517,0.35734039545059204,0.1731109619140625,0.7822092175483704,0.652038037776947,0.6253443956375122,51.29252597995532,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,14.24,17.84,0.22538822116803367
triplet_001,triplet_001,29,1,0.5929999351501465,0.6528521776199341,0.6439815163612366,0.6311273574829102,0.3388577401638031,0.20969097316265106,0.8054913878440857,0.8332440257072449,0.5929999351501465,53.62981703579629,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,11.22,12.46,0.1048256132647569
